Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Gerson Garabito","TEX",26.1,94.6716062176166,123.64784313725492,,,49.89000000000001,108.8262275449102,78.50947368421055,,,90.41975999083932,98.26077064010077,89.16183934501316,"Gerson Garabito",19835,642520
"Hayden Birdsong","SFG",72,92.5648465266559,,,,88.56822134387352,90.23737451737452,80.2207843137255,,,99.59153400868303,89.12745296671491,89.1265991316932,"Hayden Birdsong",31635,806185
"Roansy Contreras","- - -",136.2,96.07988412514486,85.70256880733945,,,100.95239222634676,98.83615384615385,85.3375796178344,,,92.19524480132968,96.94345911025503,89.11905371086502,"Roansy Contreras",22810,672710
"Michael Mercado","PHI",13,87.47317073170733,,97.79999999999998,,,87.50275862068965,102.84615384615384,,,98.1976923076923,90.86984615384615,89.0896923076923,"Michael Mercado",23223,675650
"Joey Lucchesi","NYM",57,,91.60117647058824,105.70679611650485,,,79.35267285861713,49.31333333333333,,,94.97168668296858,92.07760046842274,88.93621323036291,"Joey Lucchesi",19320,664192
"José Quijada","LAA",28.1,87.4648987854251,,,,88.58999999999999,,58.984117647058824,,,103.73251002469136,86.28827772839506,88.93262883950617,"Jose Quijada",19200,650671
"Robbie Ray","- - -",34,80.05359999999999,,,,87.9043103877358,,,89.16776470588236,,105.78739273324648,83.8428381430701,88.90904543847164,"Robbie Ray",11486,592662
"Zach Davies","ARI",82.1,109.51508875739644,103.02948665297741,98.29443786982247,,97.777,106.49419354838712,109.30053908355796,,,79.82034736138944,105.37979959919842,88.84346025384102,"Zach Davies",13183,605200
"Silvino Bracho","CIN",7.1,114.50509090909091,,,,111.4904347826087,,92.94125000000001,,,80.09568,105.51951999999999,88.79344,"Silvino Bracho",15051,611093
"Marco Gonzales","- - -",83.2,98.69799573560768,110.54576923076924,91.12069651741292,,,107.17818163244458,110.42171874999998,,,85.9859692809959,103.25117775782736,88.7785067533946,"Marco Gonzales",15467,594835
"Zach Neal","OAK",27,90.88701754385964,96.97765625,97.49646258503402,,,96.43688888888889,113.46988235294118,,,88.47719938709633,99.27328453905774,88.7377844721144,"Zach Neal",11294,594943
"Adam Mazur","SDP",33.2,96.95414847161572,68.17666666666668,,,94.91725888324873,101.96567567567567,68.98733333333332,,,92.10899145299146,92.85097435897434,88.57176068376069,"Adam Mazur",31900,800049
"Nick Anderson","- - -",71,102.65400503778335,105.80890322580643,,,,98.3224883674687,83.00470588235294,,,91.45824286518616,102.98019489040593,88.53922762795366,"Nick Anderson",18337,623433
"Thomas Pannone","MIL",2.2,97.4,,93.84,,,94.64,91.74,,,93.98305084745763,94.97932203389831,88.51966101694914,"Thomas Pannone",17281,623381
"Matt Sauer","KCR",16.1,69.14702702702702,107.70137931034482,,59.81333333333334,99.86771241830067,99.74452830188677,,,,104.6318316831683,86.90742574257422,88.47999999999998,"Matt Sauer",22284,669422
"Tyler Matzek","ATL",10,94.10716666666667,,-95.27999999999997,,92.98862068965516,,,,,97.29966292134831,92.48707865168544,88.46617977528089,"Tyler Matzek",10058,554431
"John Curtiss","- - -",22,93.44410810810811,,,,95.18367567567567,,32.73666666666666,,,92.41718721907368,93.5056417822943,88.44663787375414,"John Curtiss",16128,595928
"Kirby Snead","- - -",22,85.72898550724636,96.46927152317882,,,89.96358974358975,,78.49230769230769,,,100.63886416831035,90.27939566074949,88.35974306377383,"Kirby Snead",19179,669912
"Josh Rogers","COL",11,97.02610169491525,125.32,103.878,,102.33717647058823,,65.36,,,84.97141176470589,99.73729411764704,88.35364705882353,"Josh Rogers",18510,642028
"Dany Jiménez","OAK",49,97.46875,,,,84.54000487250285,,91.67333333333335,,,95.7351650261617,89.46666548730569,88.32739095330837,"Dany Jimenez",21170,666204
"Gordon Graceffo","STL",7.2,83.97116279069768,,,,94.699,101.73,131.4176923076923,,,81.7895238095238,100.46933333333332,88.31961904761906,"Gordon Graceffo",29519,700669
"Shane Greene","CHC",3,96.5,60.38666666666666,67.07333333333332,,104.8,,94.68,,,105.10190476190478,85.1704761904762,88.30857142857141,"Shane Greene",10756,572888
"Rich Hill","- - -",150,98.97151653363738,76.07948275862067,103.09952755905512,,99.44040322580643,99.3610265633075,78.76655172413791,,,95.43875508320124,98.3194972246586,88.27048366331613,"Rich Hill",4806,448179
"Scott McGough","ARI",103,100.5793912063134,98.06370370370371,,91.99662141779787,101.12020035908925,,,,,90.01598882068079,96.51438873446136,88.26856637396104,"Scott McGough",12056,543518
"Grant Hartwig","NYM",42,58.239999999999995,93.78735294117648,107.51420289855072,,94.18333333333332,,62.78742857142857,,,96.03902245706738,94.72832232496697,88.19313077939235,"Grant Hartwig",29946,701643
"Peter Lambert","COL",148.2,99.80175908221797,82.73083333333334,111.046,,103.5331059098172,92.11438775510204,88.02894545454545,,,87.22274872951797,97.47508291171594,88.18184344224562,"Peter Lambert",17969,663567
"Brandon Eisert","TOR",6.2,47.26049999999999,,,,124.80976744186046,,117.81360000000001,,,90.09763636363634,94.49799999999999,88.11927272727272,"Brandon Eisert",27668,685126
"Ricardo Pinto","PHI",10.2,99.0164705882353,88.18734693877549,,98.24000000000001,91.61282051282052,,,,,89.37918552036199,92.60552036199097,88.08063348416295,"Ricardo Pinto",16318,620982
"Tyler Gilbert","- - -",25.2,87.82936936936936,103.34078947368421,97.8185815602837,89.74100000000001,78.24181818181819,,,86.19263157894737,,96.79287344708875,93.67599947612634,88.01076242328992,"Tyler Gilbert",17964,656457
"Paolo Espino","- - -",12.2,77.49636363636363,,,,103.69714285714285,92.23810810810812,105.56878048780487,,,90.80741312741313,91.81722007722007,87.97760617760618,"Paolo Espino",8246,502179
"Prelander Berroa","- - -",20.2,72.02683544303797,111.05,,,76.07710407239817,,,,,111.54421773498132,75.41525323368784,87.9607444668008,"Prelander Berroa",22932,672860
"Ryan Weber","NYY",14.1,,87.13957894736842,,,104.27672131147541,,110.72769230769231,,,91.31934065934065,96.2530769230769,87.95714285714286,"Ryan Weber",10160,543901
"Tony Gonsolin","LAD",103,106.51144596651444,,,93.22318584070796,103.06203947368421,81.52976000000001,,,,88.72674698795177,98.44134939759037,87.86377108433739,"Tony Gonsolin",19388,664062
"Jeff Lindgren","MIA",7,,96.30561403508771,,,97.33466666666666,,74.8753846153846,,,85.32618556701033,97.51917525773194,87.82927835051547,"Jeff Lindgren",25830,689167
"Kenny Rosenberg","LAA",57,92.5334418604651,,81.65880341880342,,79.39428571428572,88.79512987012988,105.6467261904762,,,90.65050107761536,95.5783402128758,87.82538031518898,"Kenny Rosenberg",20009,670046
"Alec Marsh","KCR",203.1,93.85995381062355,94.09235443037976,,,96.01669178115267,97.94543958284932,95.28365384615384,,,91.84507756768014,95.23850474965998,87.79660940658876,"Alec Marsh",27451,679525
"Forrest Whitley","HOU",3.1,32.056000000000004,74.15966101694916,94.68,-306.82000000000005,,100.48380952380951,-38.8,,,112.52063829787235,74.59255319148937,87.77191489361702,"Forrest Whitley",19586,666215
"Anthony Kay","- - -",14.2,94.91272727272728,,,,75.99207920792078,,77.15333333333334,,,99.52628099173556,86.35561983471074,87.72578512396693,"Anthony Kay",20387,641743
"Sean Reid-Foley","NYM",29.1,100.17391304347827,53.17999999999999,,,69.20891891891891,,86.35485714285713,,,92.45628615995464,93.187155416903,87.6457315812693,"Sean Reid-Foley",17034,656887
"Glenn Otto","TEX",10.2,71.6110447761194,136.86,,,93.73611650485437,,,94.96666666666667,,100.28739583333333,86.37458333333335,87.64072916666667,"Glenn Otto",21366,657248
"Josh Staumont","- - -",44.1,95.90488038277513,87.9009456168831,,,84.89236968092749,104.78692307692306,,,,95.04204802237126,90.26905344528309,87.58503756364824,"Josh Staumont",18335,622251
"Brandon Leibrandt","CIN",6.1,105.77612903225807,150.74,,,87.51560975609756,72.6511111111111,102.63263157894737,,,94.55873015873017,98.96095238095238,87.57523809523809,"Brandon Leibrandt",16135,605335
"Pedro Avila","- - -",133,97.47116607773852,88.04161559888578,,,99.3098801843318,102.62662559842937,96.8495378927911,,,89.72758410862845,96.37560295843376,87.53125569836324,"Pedro Avila",18864,658648
"Trevor McDonald","SFG",3,147.92000000000002,64.02000000000001,,,116.48,,68.56,,,94.75487179487179,91.11641025641026,87.4897435897436,"Trevor McDonald",26448,686790
"Tanner Rainey","WSN",52,93.34807692307693,,,,64.39365671641791,,64.41230769230769,,,102.80524555903864,84.84656217345874,87.4778892371996,"Tanner Rainey",17610,663432
"Roddery Muñoz","MIA",82.2,91.40997493734336,93.4906784660767,95.17238095238095,,77.70707482993197,,97.41710144927536,,,96.21045442502728,90.53206305378475,87.40938444330335,"Roddery Munoz",25311,682610
"Brady Feigl","PIT",1.2,122.25999999999999,,,,,68.32,70.7,,,87.06772727272727,102.91590909090907,87.4040909090909,"Brady Feigl",15968,621399
"Kolby Allard","- - -",39.1,93.45184905660376,123.84307692307692,109.82783333333333,,,103.60959999999999,110.97903225806452,,,87.75540675907443,102.57788304386541,87.38918192188231,"Kolby Allard",18694,663465
"Bradley Blalock","- - -",30.2,92.89058295964125,,77.57777777777777,74.87493670886077,96.27664351851853,123.48965517241379,,,,90.2808742058103,93.72331891109852,87.33087202200188,"Bradley Blalock",26419,687134
"Jared Shuster","- - -",126,99.96802312138726,99.32966666666667,,,103.39892501303568,,99.7701384083045,,,83.1853296193129,101.03047353760448,87.32547818012999,"Jared Shuster",27472,694363
"Jacob Waguespack","TBR",10,94.74093023255816,,112.21641025641027,,,88.22,102.5276923076923,,,81.55402714932126,100.91013574660633,87.20886877828055,"Jacob Waguespack",18318,621097
"Devin Smeltzer","MIA",22.1,106.40864864864865,,127.96111111111112,,92.5448780487805,121.57074074074073,83.9174,,,87.43926179632669,101.95024003285052,87.11410967597432,"Devin Smeltzer",19487,656970
"Kirby Yates","- - -",122,96.32380234505862,,,89.93311059907835,46.356363636363646,,,,,94.34275089917728,93.15061299252727,87.07010948566685,"Kirby Yates",9073,489446
"Connor Seabold","COL",87.1,109.8286117647059,,,,98.09347542732264,97.08714285714287,86.205,,,85.24140573219468,102.48348975863954,87.01632490472612,"Connor Seabold",19695,657756
"Drew Carlton","SDP",20.2,112.35662500000001,110.22602739726027,,,75.10426229508197,,75.83428571428571,,,89.23092024539876,100.94785276073617,86.90202453987729,"Drew Carlton",19868,656290
"Domingo Acevedo","OAK",9.1,100.49685714285714,-45.53999999999999,,,98.4920588235294,,119.53882352941177,,,87.20797752808988,100.52842696629214,86.8376404494382,"Domingo Acevedo",17092,642758
"Adam Wainwright","STL",101,101.34045197740114,99.94620320855616,101.77014851485147,,80.48400000000001,105.21988990825687,73.57707865168538,,,81.27017425519956,100.71295109612139,86.7832827431141,"Adam Wainwright",2233,425794
"Carlos Carrasco","- - -",193.2,96.81834033613447,91.04333333333334,72.42,,95.70818238288832,100.56481668971526,98.01164351851851,,,86.69724029622844,96.34399126701176,86.72017188260351,"Carlos Carrasco",6632,471911
"Luis Patiño","- - -",21.2,86.05115384615384,86.89142857142858,,,97.89196428571428,83.07714285714287,64.26195121951218,,,94.20020068339551,87.29837140733244,86.64970608996583,"Luis Patino",22815,672715
"Darius Vines","ATL",34,102.5772864321608,,84.70573529411766,,86.28175,86.84285714285716,124.93,,,82.75278660410292,102.33241971523591,86.5696944730096,"Darius Vines",25928,670241
"Ben Heller","- - -",30.2,45.46722222222222,96.37238578680203,90.43958041958041,,73.02480635551142,,85.87212765957446,,,101.94162329142866,85.60645482945999,86.53263929627079,"Ben Heller",15100,621294
"Ben Lively","- - -",239.2,101.17151666666668,104.56280000000001,102.97176470588235,,105.89483946828628,96.82377483443709,105.25793871866293,,,84.00728731447421,103.44409721624716,86.48728272004196,"Ben Lively",14932,594902
"Valente Bellozo","MIA",68.2,102.0924205378973,,102.04772563176896,,89.03625,97.20147058823531,85.55392405063293,,,86.1041758241758,97.77399267399264,86.45278388278389,"Valente Bellozo",23899,678368
"Luke Little","CHC",32.2,96.83167512690355,,,105.69666666666667,82.05886264858354,,,,,93.34119459301795,92.7255210682709,86.3646309081518,"Luke Little",28036,681432
"Ian Kennedy","TEX",16.1,102.2619895287958,,133.0742857142857,84.89466666666667,,,,67.825,,86.50764331210192,97.38955414012736,86.3644585987261,"Ian Kennedy",6986,453178
"José Marte","LAA",28.2,86.83453125,71.11526717557253,81.44944444444445,,86.82966666666667,,103.70463768115943,,,99.0953067182085,85.12706771527591,86.36208091175686,"Jose Marte",21761,665896
"Zach Brzykcy","WSN",5.2,95.28517241379309,,,,,106.06333333333333,86.3190909090909,,,90.08134615384614,95.87576923076921,86.35942307692306,"Zach Brzykcy",27783,694350
"Brandon Bielak","- - -",109.2,100.06066298342539,108.10265402843602,,,83.58586289724556,83.75296563891303,103.51108829568788,,,85.38806470496276,97.19085814936183,86.3507537295454,"Brandon Bielak",19866,656232
"Mark Leiter Jr.","- - -",122.1,87.65465116279073,96.2355149501661,92.5448813559322,87.52132413793106,108.53729924502402,101.24788292413596,147.46,,,87.86101908545253,93.40315257543044,86.35065268909673,"Mark Leiter Jr.",15551,643410
"Kevin Herget","- - -",35.2,99.82447058823529,141,105.54193548387097,,77.64033333333333,105.72727272727273,102.0433,,,86.83907545883238,98.9016651170551,86.31843716196911,"Kevin Herget",15369,643361
"Angel Chivilli","COL",31.2,,99.25551401869161,,,97.36408602150539,,103.88829268292685,,,85.24438016528923,98.37457300275484,86.22573002754821,"Angel Chivilli",26790,683409
"Edgar Navarro","CHW",8.2,,86.29870967741937,,,87.66943396226418,,29.014999999999993,,,103.1417333333333,85.25546666666666,86.14933333333333,"Edgar Navarro",24363,679346
"Cal Quantrill","- - -",248,94.29882352941176,98.43237450648617,91.51109374999999,88.49001893939393,,103.08489110512485,88.71654545454547,,,86.84480952828719,96.2500665271808,86.0731172579464,"Cal Quantrill",19312,615698
"Drew VerHagen","STL",61,93.14206185567012,72.11273743016761,117.49114503816799,,97.72259259259258,,79.81076923076922,,,92.3948560460652,93.03706333973132,85.98155470249526,"Drew VerHagen",13424,572403
"Lane Ramsey","CHW",20,92.01915662650603,,,,92.8580459770115,,,,,85.76029498525075,92.93510324483776,85.96702064896758,"Lane Ramsey",25071,682010
"Nick Burdi","- - -",12.2,74.01228915662651,56.16,,,82.65414141414142,,68.46,,,110.28696788569003,77.00513050859449,85.95234031265475,"Nick Burdi",16074,595897
"Kyle Nicolas","PIT",60,77.94926495726499,,,,86.32886309612242,75.72155267944,,,,106.59417859760933,79.53506495319881,85.8344090879623,"Kyle Nicolas",27775,693312
"José Buttó","NYM",116,95.19079155672823,81.70037267080747,,,90.96220890778679,97.7105,87.02475972540046,,,90.55674663873577,90.35946548102046,85.74273991564381,"Jose Butto",23313,676130
"Angel Felipe","OAK",15,98.50054054054054,88.69086419753087,,,73.22520833333334,,40.854,,,100.35918819188191,82.4659040590406,85.68383763837639,"Angel Felipe",21163,665734
"Victor Mederos","LAA",8.1,71.35024390243903,86.67724137931035,,,103.22764705882355,52.96068965517241,82.61999999999999,,,104.72493823181871,80.43591900311526,85.50105274465572,"Victor Mederos",31533,682989
"Drew Rom","STL",33.2,99.7640404040404,106.46444444444444,,81.55811320754717,84.61759493670885,,,,,90.78843049327355,96.34062780269059,85.48944693572497,"Drew Rom",24602,680723
"Jacob Lopez","TBR",22.2,82.51973333333333,132.62,93.52,,98.72138888888888,,90.72933333333334,,,89.05000845717049,95.72922779705092,85.4506353060978,"Jacob Lopez",25098,682052
"Stephen Nogosek","NYM",25.2,85.34801302931596,,82.26169014084508,,88.41214285714285,68.03428571428572,-0.7509999999999998,,,102.17501022494889,81.65697341513294,85.43550102249489,"Stephen Nogosek",19545,668665
"Matt Koch","COL",39,99.99569811320754,,93.75141868512114,,89.70152515723274,,,,,90.60347894447817,96.13654192317695,85.4005190901471,"Matt Koch",13420,571863
"Tommy Henry","ARI",127.1,100.12784090909092,92.19984,,,94.65869859746208,105.03559763313609,98.66469002695419,,,83.81360532774379,99.72433475241314,85.37930774041014,"Tommy Henry",26285,674072
"Chad Kuhl","- - -",91.2,87.1178231292517,78.67903420523139,86.1054945054945,,91.42988530894347,,87.0508280254777,104.14744744744743,,95.05569324253302,87.34986898665986,85.372066666436,"Chad Kuhl",14975,641771
"Freddy Tarnok","OAK",14.2,97.17108108108108,,,,75.03783783783786,92.986,69.5422857142857,,,95.1693379790941,87.65742160278745,85.31811846689894,"Freddy Tarnok",23324,676206
"Caleb Boushley","- - -",6.1,128.49111111111108,70.70166666666667,,,72.73222222222222,69.05625,99.98571428571428,,,88.71326732673268,93.43069306930693,85.27940594059405,"Caleb Boushley",19736,676961
"Darren McCaughan","- - -",47,107.70788732394367,93.425,,,102.99710843373494,,76.18478260869566,,,88.9876755447942,97.86847457627121,85.25481840193704,"Darren McCaughan",20038,670766
"Brett Wisely","SFG",1,,,,,,,,,,57.50181818181818,121.17454545454547,85.2181818181818,"Brett Wisely",27735,689172
"Andrew Suárez","STL",27.2,108.51248945147677,97.70615384615385,,,94.3273949579832,111.9554385964912,69.29831578947369,,,87.86773333333332,98.2042666666667,85.18697142857143,"Andrew Suarez",18300,605498
"Duane Underwood Jr.","PIT",24.1,92.89166666666667,98.3455172413793,85.18487804878048,,,93.87478260869565,78.13218390804596,,,93.4194065281899,88.70492581602373,85.14569732937686,"Duane Underwood Jr.",14677,621249
"Fraser Ellard","CHW",24,81.54500000000002,129.7466666666667,92.71526315789474,,72.919,,88.38117647058823,,,98.73718969555037,84.98861826697896,85.11728337236538,"Fraser Ellard",29530,686642
"Chris Flexen","- - -",262.1,102.9454420992584,97.603,103.61356340288924,,92.51084307992204,99.60663730314963,92.43262135922332,,,82.35062761639725,100.17708344365066,84.7880756514641,"Chris Flexen",13896,623167
"Nick Hernandez","- - -",11,75.28695652173911,,,,109.76257142857143,-46.19999999999999,117.20222222222222,,,87.15092747423682,97.88373906280383,84.58998574113681,"Nick Hernandez",19281,663321
"Michael Plassmeyer","PHI",3.2,98.14,,,,73.9,,102.24,,,94.7270588235294,95.39741176470588,84.49929411764707,"Michael Plassmeyer",23191,674681
"Bryce Jarvis","ARI",83,100.7821111111111,93.21721854304637,98.19265624999998,,86.4354140057024,80.23919999999998,74.61144444444446,,,92.20532573701206,92.1941220393373,84.47755692767275,"Bryce Jarvis",27477,686826
"Brad Keller","- - -",86.2,89.64047016274864,64.81828125,,,95.29741818181817,86.75782608695654,84.49248780487804,,,91.6049214283001,88.65013101549975,84.36325231250373,"Brad Keller",15734,641745
"Adam Oller","- - -",62,82.57923774954628,,89.82599999999998,,112.13999999999999,96.28013513513513,82.81859154929579,,,90.34156582323378,89.5981952774801,84.3275380337172,"Adam Oller",20132,670124
"Noah Davis","COL",50.1,115.44142857142856,104.1479317697228,85.00372881355932,,101.38746273712738,73.01122807017545,74.6665671641791,,,90.64476541126442,95.78705152294805,84.30182011875429,"Noah Davis",25862,663562
"Drew Thorpe","CHW",44.1,95.8819827586207,,94.2884,,88.46333333333334,,106.568984375,,,82.57680111265645,98.09490959666205,84.28739916550762,"Drew Thorpe",31967,689672
"Matt Foster","CHW",6.2,89.81124999999999,,,,92.14705882352942,76.77555555555556,109.65882352941176,,,90.72833333333334,91.58462962962962,84.2675925925926,"Matt Foster",19647,641582
"Zach Jackson","OAK",18,103.35394495412842,,,,69.75226666666667,,98.42666666666666,,,92.6912129380054,90.33838274932614,84.2643126684636,"Zach Jackson",19493,667427
"Jhonathan Díaz","- - -",16.2,85.29542857142857,96.38392156862744,,,92.17172413793104,104.89857142857144,80.69454545454545,,,93.43245398773007,90.59472392638038,84.09239263803681,"Jhonathan Diaz",20298,646242
"Yilber Díaz","ARI",28.1,99.2627205882353,,,,104.798125,,75.86,67.57283582089552,,89.13947797956033,96.20373395004376,84.02917352333719,"Yilber Diaz",29271,700270
"Zach Muckenhirn","NYM",6,101.05419354838709,,,,99.4,,67.11217391304349,,,88.51578947368424,92.66252631578948,84.01326315789473,"Zach Muckenhirn",20209,669105
"Josiah Gray","WSN",167.1,83.24489151873767,90.87303326810176,100.24535262206149,,92.2637122304874,98.45881606765327,91.01682539682538,,,91.11130092123179,92.78900774154202,84.01290823679331,"Josiah Gray",24580,680686
"Bryan Sammons","DET",27.1,84.27687074829933,,99.54294736842105,,79.47972222222221,106.08068965517242,71.41741935483871,,,99.31465240641714,87.8558823529412,84.01288770053476,"Bryan Sammons",20462,676614
"Touki Toussaint","- - -",110,74.62171296296297,86.58539449541284,,89.01855371900827,111.13473684210526,102.98205502421226,,,,91.10901354011246,90.00159157303077,83.86448154731897,"Touki Toussaint",16929,657053
"Ryder Ryan","- - -",21.2,93.8292,80.47232876712329,,,90.44845720720721,,105.64,,,97.68280012890112,87.29288763292928,83.84470439503235,"Ryder Ryan",19891,656924
"Wes Parsons","- - -",13,93.41874999999999,72.90595744680851,,,113.32270270270268,63.25575,85.91692307692308,,,97.73451402811789,84.44227058965689,83.78238300859581,"Wes Parsons",14764,641149
"Joan Adon","WSN",62.1,100.93573085846867,91.09378048780488,,,76.65658536585364,99.13424086378738,91.4332183908046,,,88.21041449173212,94.65250845263064,83.71104958866296,"Joan Adon",22925,672851
"Anthony Maldonado","MIA",19,,95.38058823529413,94.15090909090908,,88.30032608695652,,,,,91.61084995373946,90.39869402237674,83.68598391850516,"Anthony Maldonado",26034,687424
"Eric Lauer","MIL",46.2,94.53687671232875,,90.24867549668873,,90.50212121212121,90.85485714285714,114.3,,,91.97281894759497,92.25388591953264,83.58479054990885,"Eric Lauer",19316,641778
"AJ Smith-Shawver","ATL",29.2,102.75082191780821,,,,65.17811320754717,92.83753424657534,79.32257142857141,,,92.70688847812694,89.72587800369686,83.52988498665025,"AJ Smith-Shawver",29960,700363
"Enoli Paredes","- - -",21.2,91.65658914728682,65.66571428571429,,,93.55683333333333,,,,,93.06470219435738,86.09172413793101,83.38131661442009,"Enoli Paredes",20447,660600
"Isaac Mattson","PIT",5.1,78.20228571428571,,,,86.32000000000001,,99.67565217391304,,,100.4042,83.7094,83.0924,"Isaac Mattson",20385,676755
"Owen White","TEX",7,94.18235294117648,46.684999999999995,88.93542857142857,,97.57577142857143,108.91999999999999,83.34857142857143,,,92.20430544637844,92.05506120157216,83.00806513194833,"Owen White",22273,669391
"Dakota Hudson","- - -",170.1,93.61575525812621,92.72226034308778,108.4,,90.14366242258293,95.75564514514514,78.25967213114752,,,86.55828342543509,91.58227239848497,82.62031012309664,"Dakota Hudson",19206,641712
"Sam Coonrod","NYM",6.2,40.11846153846154,63.96421052631579,98.40465116279069,,100.90190476190476,,86.7421052631579,,,104.73292517006804,77.46068027210885,82.56462585034015,"Sam Coonrod",17264,656322
"Jaden Hill","COL",10.2,10.916923076923078,111.5903125,,,85.97925925925925,,68.65282051282051,,,93.49072847682119,88.76013245033111,82.4949668874172,"Jaden Hill",30250,677955
"Brett Kennedy","CIN",18,107.18937500000001,78.57130434782609,,,94.83058823529412,,96.43747126436783,,,81.4452631116963,96.80773579109062,82.48035110818519,"Brett Kennedy",17877,664028
"Caleb Kilian","CHC",16,86.80065573770491,94.06193548387097,102.61022222222222,,69.42380952380952,,108,97.49199999999999,,86.94165370144397,92.37799227897382,82.3987640547372,"Caleb Kilian",26213,668873
"Jeurys Familia","OAK",12.2,97.67903225806451,89.53697674418605,,83.12687499999998,72.8816,,,,,96.58227450980395,84.37388235294118,82.38776470588239,"Jeurys Familia",5114,544727
"Evan Kravetz","CIN",0.2,51.760000000000005,,,178.18,,,,32.38000000000001,,85.99499999999999,78.52000000000001,82.3,"Evan Kravetz",27536,667478
"Luis Peralta","COL",12.1,88.53065693430658,,,,,88.2753488372093,46.44,,,94.44477777777776,88.42333333333335,82.26344444444446,"Luis Peralta",24203,678821
"Tyler Jay","- - -",7.2,128.40833333333333,76.00899999999999,79.61235294117647,,74.29111111111112,,,,,108.33660130718954,79.0718954248366,82.12901960784315,"Tyler Jay",17952,664079
"Casey Kelly","CIN",5.1,90.244,87.69384615384615,,,104.29,99.92666666666668,121.89249999999998,,,82.65820512820513,101.02974358974359,81.99179487179488,"Casey Kelly",9174,543391
"Javy Guerra","- - -",19.1,73.52220472440945,82.636,,,69.33860869565218,,,,,107.23732807247876,75.48588898270023,81.95766706567113,"Javy Guerra",17292,642770
"Walter Pennington","- - -",18,117.2775,70.47265306122449,82.783595505618,,91.36518518518518,,,,,100.42435699184536,83.3860165911608,81.93039436222693,"Walter Pennington",27624,679156
"Blair Henley","HOU",0.1,121.22,15.900000000000006,27.36,,104.76000000000002,115.96000000000001,-84.14000000000001,,,81.8348717948718,86.05435897435898,81.81076923076922,"Blair Henley",26190,668874
"Tyler Beede","CLE",14,100.6151282051282,12.512999999999995,,97.74361904761906,,103.04354838709678,,,,90.32931818181817,93.53136363636365,81.67575757575759,"Tyler Beede",16981,595881
"Garrett Hill","DET",15.2,79.14969696969698,100.48944444444443,,,88.42121951219512,,93.10600000000001,68.75923076923075,,91.89571428571428,84.13824675324678,81.63116883116881,"Garrett Hill",25097,682051
"Spencer Patton","OAK",12.1,104.2087272727273,123.56,,120.195,85.57258426966291,,,,,85.63833333333334,96.26294117647059,81.63049019607843,"Spencer Patton",12361,607359
"Cory Abbott","WSN",39.1,94.31080246913582,,,,92.83125000000001,,,85.53536144578312,,89.70877492877494,90.0885754985755,81.61094017094018,"Cory Abbott",20277,676265
"Hans Crouse","LAA",25.1,62.13,105.07018518518518,,,98.25597633136094,,84.73142857142858,,,78.39100917431193,99.98619266055043,81.60298165137614,"Hans Crouse",22192,668968
"Christian Bethancourt","TBR",0.1,,,,,,,,,,36.388000000000005,141.36399999999998,81.476,"Christian Bethancourt",10028,542194
"Alex Claudio","MIL",0.1,,110.98,,,,,18.179999999999993,,,87.005,87.78,81.475,"Alex Claudio",12890,592222
"Josh Maciejewski","NYY",7,,78.33073170731709,,,107.98727272727274,,94.83272727272728,,,85.62104166666666,92.71395833333334,81.46083333333333,"Josh Maciejewski",21310,656671
"Devin Sweet","- - -",8.2,88.1566265060241,,,,103.97095238095237,,61.74048780487805,,,93.96445783132529,85.6333734939759,81.15759036144578,"Devin Sweet",25348,682967
"Seth Johnson","PHI",2.1,61.44,,,,74.16,63.44,127.46000000000001,,,104.6961403508772,73.32877192982455,80.9140350877193,"Seth Johnson",26020,686751
"Eli Villalobos","MIA",4.1,95.2657894736842,,,80.53090909090909,73.21000000000001,,,,,91.24901408450705,86.14873239436619,80.90901408450704,"Eli Villalobos",20408,681871
"Allan Winans","ATL",40,97.21412587412587,92.82863905325443,,,102.21762499999998,,100.1622009569378,,,81.15903275324203,98.23905492619105,80.84537388653833,"Allan Winans",21238,642216
"Dylan Coleman","- - -",19.1,72.26012987012987,,78.4207476635514,,67.08173913043477,,,,,106.19428571428573,72.12120300751877,80.65223057644111,"Dylan Coleman",22276,669395
"Mike Burrows","PIT",3.1,80.56,,,,87.2,117.88,94.42,,,97.32029411764707,88.6564705882353,80.40382352941175,"Mike Burrows",24728,681347
"Zach Plesac","- - -",33.1,97.48225941422595,,,,98.71346820996662,74.00076923076924,78.43622641509434,,,85.62368311913224,93.3538351107465,80.31271739130433,"Zach Plesac",19979,668676
"Zach Penrod","BOS",4,63.90205128205127,,,,114.2695238095238,,46.71769230769231,,,104.2468235294118,72.02729411764706,80.27929411764707,"Zach Penrod",25368,683068
"Dinelson Lamet","- - -",32,77.56906077348066,93.98238095238095,,,82.36523433693851,,91.39411764705882,,,92.40296615400663,84.43811671194764,80.06128905577326,"Dinelson Lamet",17186,659275
"Alek Manoah","TOR",111.2,86.67120401337793,88.07286449399656,,,91.44303620012599,,94.62890510948907,,,89.97016728333546,89.53485278757823,79.92607296558967,"Alek Manoah",26410,666201
